Ortholog	Species	Method	Ka	Ks	KaKs	p_val	Length	S_Sites	N_Sites	Fold_Sites	Substitutions	S_Substitutions	N_Substitutions	Fold_S_Substitutions	Fold_N_Substitutions	Divergence_Time	Substitution_Rate_Ratio	GC	ML_Score	AICc	Akaike_Weight	Model
Pa_6_7770	comata	MA	0.0160946	0.0573629	0.280576	2.0941e-06	1944	547.963	1396.04	NA	52	30.3239	21.6761	NA	NA	0.0277271	4.04862:3.88283:2.60207:2.62303:0.584258:1	0.231638(0.236518:0.196456:0.261941)	-2821.31	NA	NA	NA
Pa_6_8460	bellae-mahoneyi	MA	0.0111742	0.0360447	0.310008	0.000547039	1863	436.525	1426.47	NA	31	15.3996	15.6004	NA	NA	0.0170016	5.94044:5.81977:4.96836:4.95152:1.09615:1	0.275991(0.283762:0.224277:0.319936)	-2658.21	NA	NA	NA
Pa_6_8460	pseudoanserina	MA	0.00705152	0.0343222	0.205451	0.000129571	1863	415.321	1447.68	NA	24	13.9849	10.0151	NA	NA	0.013131	3.8099:4.17832:3.63909:3.58837:2.48639:1	0.277331(0.284566:0.224277:0.323151)	-2622.85	NA	NA	NA
Pa_6_8460	pauciseta	MA	0.0056199	0.0234843	0.239305	0.000625683	1863	434.735	1428.26	NA	18	10.0772	7.92277	NA	NA	0.00978859	7.06637:6.76566:6.31673:6.66034:0.01:1	0.277063(0.283762:0.227492:0.319936)	-2593.71	NA	NA	NA
Pa_6_8460	pseudopauciseta	MA	0.00809261	0.0296316	0.273108	0.000778354	1863	386.36	1476.64	NA	23	11.2536	11.7464	NA	NA	0.0125595	8.26086:8.84362:11.5541:11.1899:10.488:1	0.277063(0.283762:0.224277:0.323151)	-2621.49	NA	NA	NA
Pa_6_8460	pseudocomata	MA	0.00630788	0.0310573	0.203105	5.89668e-05	1863	472.924	1390.08	NA	23	14.4021	8.5979	NA	NA	0.0125905	4.25151:3.86629:2.17501:2.19267:0.122962:1	0.276795(0.284566:0.228296:0.317524)	-2621.57	NA	NA	NA
Pa_6_8460	comata	MA	0.00501004	0.0295738	0.169408	0.000114459	1863	407.361	1455.64	NA	19	11.8354	7.1646	NA	NA	0.0103811	10.7416:11.7011:13.4207:14.6223:3.12839:1	0.260986(0.265273:0.21865:0.299035)	-2598.59	NA	NA	NA
Pa_7_11300	bellae-mahoneyi	MA	0.00173526	0.0449951	0.0385655	1.26589e-08	1584	321.202	1262.8	NA	16	13.8935	2.10652	NA	NA	0.0105075	2.62042:2.34943:1.40763:1.40763:0.01:1	0.287965(0.293006:0.205104:0.365784)	-2155.75	NA	NA	NA
Pa_7_11300	pseudoanserina	MA	0.00167459	0.0363809	0.0460294	7.61272e-07	1584	310.739	1273.26	NA	13	10.9372	2.06282	NA	NA	0.00848304	1.95138:1.99653:1.18202:1.18202:0.01:1	0.28828(0.293006:0.205104:0.36673)	-2142.31	NA	NA	NA
Pa_7_11300	pauciseta	MA	0.000901184	0.0367182	0.0245432	6.20209e-08	1584	331.364	1252.64	NA	13	11.8963	1.10373	NA	NA	0.00839391	9.53402:9.9328:4.17304:4.17304:0.01:1	0.28828(0.29206:0.205104:0.367675)	-2138.08	NA	NA	NA
Pa_7_11300	pseudopauciseta	MA	0.00155138	0.0374958	0.0413748	2.85036e-08	1584	310.504	1273.5	NA	13	11.114	1.88598	NA	NA	0.0085974	1.87739:2.06027:1.03652:1.05627:0.01:1	0.288595(0.293006:0.205104:0.367675)	-2141.26	NA	NA	NA
Pa_7_11300	pseudocomata	MA	0.00168872	0.0292917	0.0576519	1.4552e-05	1584	310.274	1273.73	NA	11	8.89485	2.10515	NA	NA	0.00709559	3.46064:3.7516:1.87352:1.87352:0.55762:1	0.28954(0.293006:0.205104:0.37051)	-2132.66	NA	NA	NA
Pa_7_11300	comata	MA	0.00179326	0.0381693	0.0469818	2.34353e-07	1584	319.505	1264.49	NA	14	11.805	2.195	NA	NA	0.00913059	7.10151:6.59941:4.49015:4.52569:0.01:1	0.248267(0.246692:0.172968:0.325142)	-2145.06	NA	NA	NA
Pa_7_11560	bellae-mahoneyi	MA	0.00875525	0.0175614	0.498551	0.127357	1476	357.767	1118.23	NA	16	6.25423	9.74577	NA	NA	0.0108898	10.9189:15.0898:15.0276:12.3836:10.4998:1	0.248639(0.261343:0.240472:0.244102)	-2057.28	NA	NA	NA
Pa_7_11560	pseudoanserina	MA	0.00574337	0.0282134	0.203569	0.000822113	1476	342.395	1133.6	NA	16	9.55808	6.44192	NA	NA	0.0109559	6.59707:7.80234:12.205:10.3417:25.65:1	0.248639(0.260436:0.239564:0.245917)	-2060.15	NA	NA	NA
Pa_7_11560	pauciseta	MA	0.00522828	0.00800836	0.652853	0.433084	1485	456.549	1028.45	NA	9	3.64275	5.35725	NA	NA	0.00608299	10.032:8.53727:3.94336:3.94336:0.01:1	0.256201(0.266788:0.242287:0.259528)	-2027.31	NA	NA	NA
Pa_7_11560	pseudopauciseta	MA	0.00601329	0.0209775	0.286654	0.00722337	1476	350.972	1125.03	NA	14	7.296	6.704	NA	NA	0.00957157	7.56098:7.22575:13.5974:11.9078:22.9425:1	0.248639(0.260436:0.239564:0.245917)	-2048.98	NA	NA	NA
Pa_7_11560	pseudocomata	MA	0.00321156	0.0257038	0.124945	0.000122588	1476	370.872	1105.13	NA	13	9.47306	3.52694	NA	NA	0.00886314	17.3958:22.5603:19.5574:19.9654:0.01:1	0.247429(0.259528:0.23775:0.245009)	-2036.07	NA	NA	NA
Pa_7_11560	comata	MA	0.00565089	0.0192558	0.293464	0.0152938	1485	342.682	1142.32	NA	13	6.57146	6.42854	NA	NA	0.00879038	6.83155:11.1226:8.6755:10.6418:2.9229:1	0.23654(0.246824:0.23049:0.232305)	-2047.65	NA	NA	NA
Pa_7_2690	bellae-mahoneyi	MA	0.0132602	0.0264589	0.50116	0.026658	2451	630.57	1820.43	NA	40	16.3477	23.6523	NA	NA	0.0166558	5.5333:6.43691:3.31227:3.27689:0.794429:1	0.270782(0.292787:0.22555:0.29401)	-3457.43	NA	NA	NA
Pa_7_2690	pseudoanserina	MA	0.00774541	0.0318942	0.242847	1.17019e-05	2451	607.721	1843.28	NA	33	19.0029	13.9971	NA	NA	0.0137331	2.66411:2.78785:1.73466:1.73033:0.685039:1	0.27119(0.290954:0.226773:0.295844)	-3427.76	NA	NA	NA
Pa_7_2690	pauciseta	MA	0.00865376	0.0133997	0.645815	0.240551	2451	640.544	1810.46	NA	24	8.49451	15.5055	NA	NA	0.00989408	4.98438:4.73608:3.08224:3.08224:0.325668:1	0.271394(0.292176:0.227384:0.294621)	-3385.41	NA	NA	NA
Pa_7_2690	pseudopauciseta	MA	0.00960386	0.0274997	0.349235	0.00204245	2451	617.407	1833.59	NA	34	16.6898	17.3102	NA	NA	0.0141118	3.15942:3.13293:2.06827:2.11054:0.401704:1	0.271801(0.290954:0.227995:0.296455)	-3439.75	NA	NA	NA
Pa_7_2690	pseudocomata	MA	0.00996738	0.0129221	0.771342	0.501134	2451	620.861	1830.14	NA	26	7.94205	18.058	NA	NA	0.0107158	3.08959:3.15868:1.9782:1.98936:0.159724:1	0.272005(0.291565:0.226773:0.297677)	-3403.71	NA	NA	NA
Pa_7_2690	comata	MA	0.00828975	0.0211882	0.391243	0.00678002	2451	624.37	1826.63	NA	28	13.056	14.944	NA	NA	0.0115755	3.55115:3.30525:2.20836:2.17967:0.806912:1	0.259576(0.279951:0.223105:0.275672)	-3403.09	NA	NA	NA
Pa_7_2990	bellae-mahoneyi	MA	0.0120956	0.0297808	0.406154	0.0166483	1554	392.443	1161.56	NA	25	11.3526	13.6474	NA	NA	0.0165618	4.59273:4.76256:3.50324:3.07997:1.56031:1	0.276493(0.314066:0.205202:0.310212)	-2210.28	NA	NA	NA
Pa_7_2990	pseudoanserina	MA	0.00886402	0.019716	0.449585	0.0544415	1554	425.166	1128.83	NA	18	8.20543	9.79457	NA	NA	0.0118331	21.3909:21.9227:9.61431:9.61431:0.01:1	0.27842(0.314066:0.207129:0.314066)	-2167.81	NA	NA	NA
Pa_7_2990	pauciseta	MA	0.00410981	0.00308441	1.33245	0.753088	1554	322.686	1231.31	NA	6	0.98613	5.01387	NA	NA	0.00389689	0.757499:3.13713:2.28065:1.19482:0.886429:1	0.279705(0.314066:0.206166:0.318882)	-2105.02	NA	NA	NA
Pa_7_2990	pseudopauciseta	MA	0.00889432	0.0221589	0.401388	0.0325572	1554	423.554	1130.45	NA	19	9.17304	9.82696	NA	NA	0.0125097	20.911:22.2689:9.69627:9.69627:0.01:1	0.278099(0.315029:0.206166:0.313102)	-2172.27	NA	NA	NA
Pa_7_2990	pseudocomata	MA	0.00860274	0.0135764	0.633655	0.207157	1554	380.014	1173.99	NA	15	5.07174	9.92826	NA	NA	0.00981899	19.6959:21.5829:22.4862:22.37:4.66542:1	0.280026(0.317919:0.207129:0.315029)	-2157.18	NA	NA	NA
Pa_7_2990	comata	MA	0.00829606	0.0116237	0.713719	0.522557	1554	396.462	1157.54	NA	14	4.53982	9.46018	NA	NA	0.00914502	4.08224:4.64902:2.52995:2.52995:0.655073:1	0.24727(0.27842:0.189788:0.273603)	-2152.95	NA	NA	NA
Pa_7_3720	bellae-mahoneyi	MA	0.0215914	0.0142471	1.51549	0.42782	1758	453.575	1304.43	NA	34	6.34522	27.6548	NA	NA	0.0196965	4.69998:4.56526:3.14754:3.17408:0.586848:1	0.255801(0.27674:0.21562:0.275042)	-2555.75	NA	NA	NA
Pa_7_3720	pseudoanserina	MA	0.019593	0.0174683	1.12163	0.839001	1761	439.995	1321.01	NA	33	7.5558	25.4442	NA	NA	0.0190621	2.13596:2.1725:1.46073:1.45889:0.643024:1	0.254103(0.272496:0.219015:0.270798)	-2560.53	NA	NA	NA
Pa_7_3720	pauciseta	MA	0.00678181	0.0172061	0.394153	0.0184294	1755	412.589	1342.41	NA	16	7.01008	8.98992	NA	NA	0.00923248	1.13415:3.78363:1.03278:0.657983:1.2816:1	0.256084(0.275042:0.221562:0.271647)	-2454.44	NA	NA	NA
Pa_7_3720	pseudopauciseta	MA	0.0204592	0.0170576	1.19942	0.840335	1761	431.406	1329.59	NA	34	7.23926	26.7607	NA	NA	0.0196259	1.89367:1.86187:1.41402:1.33394:0.687329:1	0.254669(0.274194:0.217317:0.272496)	-2566.72	NA	NA	NA
Pa_7_3720	pseudocomata	MA	0.0118043	0.0223835	0.527367	0.0959281	1761	430.385	1330.62	NA	25	9.50406	15.4959	NA	NA	0.0143899	2.4805:3.22984:1.89535:1.81652:1.04806:1	0.254669(0.272496:0.217317:0.274194)	-2517.13	NA	NA	NA
Pa_7_3720	comata	MA	0.0165501	0.0287905	0.574847	0.113513	1761	457.016	1303.98	NA	34	12.8779	21.1221	NA	NA	0.0197267	4.75465:5.55895:2.96298:2.93927:0.797775:1	0.243633(0.263158:0.20798:0.259762)	-2557.19	NA	NA	NA
Pa_7_4040	bellae-mahoneyi	MA	0.0226594	0.0360242	0.629004	0.0460781	2994	770.887	2223.11	NA	76	27.0083	48.9917	NA	NA	0.0261005	4.70096:4.35816:2.79139:2.83896:0.431879:1	0.246032(0.271825:0.191964:0.274306)	-4386.76	NA	NA	NA
Pa_7_4040	pseudoanserina	MA	0.0190991	0.0316803	0.602869	0.0413833	2988	744.137	2243.86	NA	65	23.0669	41.9331	NA	NA	0.0222323	3.06736:3.13974:2.14288:2.16054:0.458847:1	0.245866(0.279762:0.188492:0.269345)	-4331.35	NA	NA	NA
Pa_7_4040	pauciseta	MA	0.0154334	0.0305186	0.505703	0.0151673	3021	696.456	2324.54	NA	56	20.8343	35.1657	NA	NA	0.0189111	3.9566:4.15229:3.51099:3.57832:1.76373:1	0.249008(0.279266:0.188988:0.27877)	-4319.92	NA	NA	NA
Pa_7_4040	pseudopauciseta	MA	0.0194271	0.0397531	0.488693	0.0020776	3018	749.566	2268.43	NA	72	29.0446	42.9554	NA	NA	0.0244754	2.85258:2.87253:1.93658:1.98077:0.338435:1	0.248347(0.279762:0.190476:0.274802)	-4398.01	NA	NA	NA
Pa_7_4040	pseudocomata	MA	0.0147153	0.0304618	0.483074	0.00651866	3015	745.781	2269.22	NA	55	22.2684	32.7316	NA	NA	0.0186103	3.27556:3.55787:2.31471:2.38536:0.367281:1	0.250331(0.280258:0.192956:0.277778)	-4319.35	NA	NA	NA
Pa_7_4040	comata	MA	0.012709	0.0385216	0.329918	4.57436e-05	2970	715.066	2254.93	NA	55	26.9557	28.0443	NA	NA	0.0189237	4.91883:6.18045:2.92178:4.25881:1.82458:1	0.234788(0.257937:0.183532:0.262897)	-4255.13	NA	NA	NA
Pa_7_4900	bellae-mahoneyi	MA	0.0070212	0.0332874	0.210926	0.000370869	1482	398.832	1083.17	NA	20	12.7158	7.28419	NA	NA	0.0140899	4.32272:4.18292:2.69963:2.74763:0.175345:1	0.281481(0.316162:0.207071:0.321212)	-2100.71	NA	NA	NA
Pa_7_4900	pseudoanserina	MA	0.00625392	0.047301	0.132216	7.83109e-07	1482	392.52	1089.48	NA	24	17.557	6.44303	NA	NA	0.0171256	4.86476:4.80807:3.28976:3.34721:1.05016:1	0.280471(0.316162:0.20303:0.322222)	-2113.97	NA	NA	NA
Pa_7_4900	pauciseta	MA	0.00684763	0.0341509	0.200511	0.000333381	1482	394.955	1087.04	NA	20	12.8877	7.11233	NA	NA	0.014124	3.15931:3.16822:2.01148:2.05807:0.349516:1	0.279461(0.316162:0.20404:0.318182)	-2101.92	NA	NA	NA
Pa_7_4900	pseudopauciseta	MA	0.0091126	0.0496439	0.183559	5.65288e-06	1482	398.197	1083.8	NA	28	18.6716	9.32844	NA	NA	0.0200029	4.06169:3.73544:2.37296:2.43074:0.589893:1	0.279461(0.314141:0.20303:0.321212)	-2136.42	NA	NA	NA
Pa_7_4900	pseudocomata	MA	0.00409882	0.0353429	0.115973	1.29141e-05	1482	375.88	1106.12	NA	17	12.6745	4.32553	NA	NA	0.0120233	4.67386:4.56842:4.11106:3.57432:2.97228:1	0.282492(0.316162:0.206061:0.325253)	-2078.95	NA	NA	NA
Pa_7_4900	comata	MA	0.006937	0.0516655	0.134268	5.74329e-07	1482	386.74	1095.26	NA	26	18.8372	7.16283	NA	NA	0.0186093	1.84682:1.99999:1.24306:1.25065:0.302711:1	0.258249(0.292929:0.189899:0.291919)	-2126.99	NA	NA	NA
Pa_7_7260	bellae-mahoneyi	MA	0.00664755	0.0166703	0.398765	0.00810793	3195	957.265	2237.74	NA	30	15.5266	14.4734	NA	NA	0.00965051	6.52564:6.75727:4.25722:4.25722:0.392991:1	0.29409(0.336304:0.251407:0.294559)	-4440.74	NA	NA	NA
Pa_7_7260	pseudoanserina	MA	0.0082954	0.018446	0.449714	0.0233535	3195	941.602	2253.4	NA	35	16.8575	18.1425	NA	NA	0.0112869	18.8055:19.0127:16.072:16.3211:2.07748:1	0.293777(0.337711:0.250938:0.292683)	-4473.61	NA	NA	NA
Pa_7_7260	pauciseta	MA	0.00216085	0.0133995	0.161263	9.80768e-05	3195	957.818	2237.18	NA	17	12.3487	4.6513	NA	NA	0.00553005	10.7514:7.30877:8.75924:8.44909:6.75868:1	0.294872(0.33818:0.250469:0.295966)	-4360.22	NA	NA	NA
Pa_7_7260	pseudopauciseta	MA	0.00688411	0.0208657	0.329925	0.00107248	3195	941.7	2253.3	NA	34	19.0003	14.9997	NA	NA	0.0110051	18.1873:17.8334:15.6958:15.9689:2.19732:1	0.293621(0.33818:0.250938:0.291745)	-4464.1	NA	NA	NA
Pa_7_7260	pseudocomata	MA	0.00465775	0.017597	0.26469	0.000149906	3195	996.721	2198.28	NA	27	17.0479	9.95215	NA	NA	0.0086943	13.1723:15.7873:6.26959:6.26959:0.522949:1	0.292683(0.335366:0.250469:0.292214)	-4418.25	NA	NA	NA
Pa_7_7260	comata	MA	0.00605578	0.022372	0.270685	0.00011814	3189	912.88	2276.12	NA	33	19.7026	13.2974	NA	NA	0.0107265	6.98717:6.89273:6.62152:7.15413:1.0278:1	0.266417(0.305347:0.229362:0.26454)	-4454.07	NA	NA	NA
Pa_7_9193	bellae-mahoneyi	MA	0.0191755	0.0283646	0.676037	0.19068	1767	484.937	1282.06	NA	37	13.2746	23.7254	NA	NA	0.0216973	8.95575:6.82042:5.00874:4.57513:3.37921:1	0.291326(0.276596:0.301146:0.296236)	-2543.03	NA	NA	NA
Pa_7_9193	pseudoanserina	MA	0.0134097	0.02196	0.610644	0.19301	1764	466.977	1297.02	NA	27	10.0146	16.9854	NA	NA	0.0156732	17.5183:17.3174:15.5527:15.0161:4.42583:1	0.293781(0.276596:0.301146:0.303601)	-2491.89	NA	NA	NA
Pa_7_9193	pauciseta	MA	0.00660353	0.00776548	0.85037	0.718991	1758	467.621	1290.38	NA	12	3.58578	8.41422	NA	NA	0.0069126	23.5345:25.0037:22.9984:22.2632:6.44603:1	0.288598(0.274141:0.294599:0.297054)	-2402.64	NA	NA	NA
Pa_7_9193	pseudopauciseta	MA	0.0141989	0.0218946	0.648514	0.196045	1761	478.092	1282.91	NA	28	10.2182	17.7818	NA	NA	0.0162882	9.56355:9.95183:6.20745:6.08848:1.57704:1	0.289143(0.275777:0.296236:0.295417)	-2494.49	NA	NA	NA
Pa_7_9193	pseudocomata	MA	0.0156418	0.0248403	0.629693	0.220922	1755	477.07	1277.93	NA	31	11.5381	19.4619	NA	NA	0.0181423	3.93631:3.66549:2.68692:2.65117:1.53352:1	0.285597(0.272504:0.296236:0.288052)	-2512.67	NA	NA	NA
Pa_7_9193	comata	MA	0.0171037	0.0142218	1.20264	0.668375	1773	480.234	1292.77	NA	28	6.60776	21.3922	NA	NA	0.0163231	5.54726:3.90673:2.12813:1.83747:0.829805:1	0.172395(0.166939:0.171031:0.179214)	-2505.13	NA	NA	NA
Pa_7_9920	bellae-mahoneyi	MA	0.00627565	0.0295428	0.212426	0.00224559	1449	309.044	1139.96	NA	16	8.97081	7.02919	NA	NA	0.0112381	2.37253:4.39869:2.38919:2.72894:0.476278:1	0.288223(0.272727:0.240702:0.35124)	-2031.2	NA	NA	NA
Pa_7_9920	pseudoanserina	MA	0.00272252	0.0251347	0.108317	5.16937e-05	1449	328.936	1120.06	NA	11	8.03604	2.96396	NA	NA	0.00781028	2.6621:2.71671:2.0159:2.05825:0.216602:1	0.288567(0.275826:0.241736:0.34814)	-2005.54	NA	NA	NA
Pa_7_9920	pauciseta	MA	0.00442468	0.0167125	0.264754	0.0087833	1449	309.989	1139.01	NA	10	5.06893	4.93107	NA	NA	0.00705344	1.2932:1.3631:1.65726:1.66031:1.338:1	0.288912(0.275826:0.241736:0.349174)	-2003.11	NA	NA	NA
Pa_7_9920	pseudopauciseta	MA	0.00355913	0.0257798	0.138059	0.00014203	1449	322.898	1126.1	NA	12	8.10002	3.89998	NA	NA	0.00851083	1.85887:2.28346:1.23159:1.26583:0.138389:1	0.288223(0.275826:0.240702:0.34814)	-2010.91	NA	NA	NA
Pa_7_9920	pseudocomata	MA	0.00432362	0.025177	0.171729	0.000448949	1449	281.985	1167.02	NA	12	7.01462	4.98538	NA	NA	0.00838182	0.760931:3.9:0.638765:0.729137:0.350882:1	0.288912(0.274793:0.240702:0.35124)	-2009.19	NA	NA	NA
Pa_7_9920	comata	MA	0.00355243	0.0331249	0.107243	8.61234e-06	1449	315.338	1133.66	NA	14	10.1043	3.8957	NA	NA	0.00998812	1.50636:1.90517:1.49906:1.6606:0.552458:1	0.212121(0.207645:0.17562:0.253099)	-2020.19	NA	NA	NA
nwd5	bellae-mahoneyi	MA	0.0400997	0.0569093	0.704624	0.0479413	3249	849.596	2399.4	NA	139	46.4886	92.5114	NA	NA	0.0444953	3.07815:3.65612:1.973:2.02875:1.22705:1	0.239774(0.269689:0.196429:0.253205)	-5039.99	NA	NA	NA
nwd5	pauciseta	MA	0.000743005	0.00185053	0.401509	0.411243	3249	532.52	2716.48	NA	3	0.984198	2.0158	NA	NA	0.000924532	0.01:0.01:0.01:0.01:0.611533:1	0.242674(0.270147:0.200092:0.257784)	-4370.61	NA	NA	NA
nwd5	pseudopauciseta	MA	0.0366827	0.0462173	0.793701	0.210408	3249	853.609	2395.39	NA	123	38.1126	84.8874	NA	NA	0.0391878	3.68365:4.1037:2.64802:2.81491:0.786252:1	0.24359(0.272436:0.19826:0.260073)	-4980.77	NA	NA	NA
nwd5	pseudoanserina	MA	0.0353374	0.0438085	0.806634	0.240853	3249	853.671	2395.33	NA	118	36.1592	81.8408	NA	NA	0.0375632	6.20756:7.89496:3.76233:5.06851:2.24288:1	0.244048(0.27381:0.200092:0.258242)	-4955.57	NA	NA	NA
nwd5	pseudocomata	MA	0.0332842	0.0358512	0.928397	0.638004	3039	755.479	2283.52	NA	100	26.273	73.727	NA	NA	0.0339223	5.10333:5.68559:4.61453:4.66312:2.54616:1	0.22619(0.255037:0.183608:0.239927)	-4580.73	NA	NA	NA
nwd5	comata	MA	0.0357375	0.0468637	0.762583	0.134452	3246	817.535	2428.46	NA	121	37.0571	83.9429	NA	NA	0.0385397	3.5184:4.36039:2.81532:3.32179:1.82926:1	0.238858(0.270147:0.195971:0.250458)	-4968.25	NA	NA	NA
nwd2	pseudoanserina	MA	0.024547	0.0318938	0.769647	0.287008	2244	579.601	1664.4	NA	58	18.0677	39.9323	NA	NA	0.0264446	3.32912:3.22499:2.86107:2.87015:1.22645:1	0.257137(0.279315:0.206851:0.285244)	-3333.17	NA	NA	NA
nwd2	bellae-mahoneyi	MA	0.0383212	0.0310008	1.23613	0.418412	2049	557.71	1491.29	NA	72	16.7233	55.2767	NA	NA	0.0363287	3.63638:5.46577:2.34642:2.51092:0.819927:1	0.233202(0.257576:0.185771:0.256258)	-3107.59	NA	NA	NA
nwd2	pseudocomata	MA	0.0287229	0.0213402	1.34595	0.353592	2109	563.603	1545.4	NA	55	11.7256	43.2744	NA	NA	0.02675	6.21537:5.44638:4.75126:4.69931:1.33779:1	0.238691(0.262187:0.189065:0.264822)	-3119.14	NA	NA	NA
nwd2	pauciseta	MA	0.0331856	0.0376002	0.882589	0.610489	1413	358.84	1054.16	NA	47	13.0818	33.9182	NA	NA	0.0343067	2.74726:4.26797:2.57039:2.66269:1.08596:1	0.16513(0.176548:0.137022:0.181818)	-2128.88	NA	NA	NA
nwd2	comata	MA	0.0251312	0.0242801	1.03505	1	2094	577.545	1516.46	NA	51	13.718	37.282	NA	NA	0.0248964	3.68661:3.49342:2.33225:2.34539:0.592012:1	0.235837(0.258893:0.189065:0.259552)	-3090.51	NA	NA	NA
nwd3	pauciseta	MA	0.022186	0.0244346	0.907976	0.676306	3003	805.937	2197.06	NA	67	19.2793	47.7207	NA	NA	0.0227895	6.61348:6.65465:5.6076:5.9252:0.61785:1	0.261952(0.278884:0.212151:0.294821)	-4391.57	NA	NA	NA
nwd3	pseudopauciseta	MA	0.0697483	0.115043	0.60628	0.000149314	2952	898.45	2053.55	NA	224	93.8909	130.109	NA	NA	0.0835339	14.4549:17.5188:5.99553:6.11253:0.880685:1	0.231408(0.24751:0.193227:0.253486)	-4834.25	NA	NA	NA
nwd3	pseudoanserina	MA	0.0260058	0.0530761	0.489973	0.000451312	3000	822.55	2177.45	NA	97	42.228	54.772	NA	NA	0.0334281	4.07555:4.24337:2.88261:3.19544:0.32076:1	0.257138(0.275896:0.210159:0.285359)	-4510.67	NA	NA	NA
nwd3	comata	MA	0.0322243	0.036098	0.892689	0.56125	3003	812.459	2190.54	NA	97	28.472	68.528	NA	NA	0.0332723	12.4565:12.4812:9.37814:11.0229:1.56256:1	0.257636(0.275896:0.208665:0.288347)	-4519.96	NA	NA	NA
nwd3	bellae-mahoneyi	MA	0.0389127	0.0553955	0.702451	0.0625637	3003	803.572	2199.43	NA	125	42.7694	82.2306	NA	NA	0.0433233	5.63989:6.00834:4.5386:4.81349:0.889518:1	0.26162(0.278386:0.212649:0.293825)	-4632.04	NA	NA	NA
nwd1	pauciseta	MA	0.0132362	0.0242736	0.545291	0.0342922	3150	828.259	2321.74	NA	50	19.7743	30.2257	NA	NA	0.0161383	3.23954:4.44235:2.15838:2.6591:1.92869:1	0.271329(0.293054:0.205519:0.315414)	-4471.21	NA	NA	NA
nwd1	pseudoanserina	MA	0.0192233	0.0211701	0.90804	0.656653	3150	799.664	2350.34	NA	61	16.6264	44.3736	NA	NA	0.0197175	3.96415:4.41532:3.7642:3.99401:1.76921:1	0.268157(0.289724:0.202664:0.312084)	-4532.45	NA	NA	NA
nwd1	pseudocomata	MA	0.016497	0.0238176	0.692642	0.171853	3150	836.666	2313.33	NA	57	19.5533	37.4467	NA	NA	0.0184414	4.63712:5.23549:3.60175:3.68254:1.23544:1	0.268157(0.289724:0.202188:0.312559)	-4506.99	NA	NA	NA
nwd1	pseudopauciseta	MA	0.0146313	0.033441	0.437525	0.00139462	3150	802.702	2347.3	NA	60	26.3224	33.6776	NA	NA	0.0194245	1.70224:3.07724:1.35492:1.26241:1.79474:1	0.268316(0.290676:0.20314:0.311132)	-4518.29	NA	NA	NA
het-e	comata	MA	0.0160709	0.031004	0.518348	0.022385	2619	671.301	1947.7	NA	51	20.368	30.632	NA	NA	0.0198985	5.05285:5.71123:4.39347:4.43685:0.679678:1	0.22523(0.241573:0.180286:0.25383)	-3766.12	NA	NA	NA
het-e	pauciseta	MA	0.0294672	0.036717	0.80255	0.27735	2931	802.023	2128.98	NA	89	28.4311	60.5689	NA	NA	0.031451	10.3921:13.0917:6.03834:6.04906:2.50139:1	0.24651(0.265066:0.203779:0.270684)	-4366.78	NA	NA	NA
het-e	pseudopauciseta	MA	0.028211	0.0427947	0.659217	0.0534621	2934	775.854	2158.15	NA	91	32.1134	58.8866	NA	NA	0.0320675	6.24108:6.49316:4.61897:4.81182:0.488481:1	0.244808(0.262002:0.201226:0.271195)	-4394.21	NA	NA	NA
het-e	pseudoanserina	MA	0.0281176	0.0430886	0.652552	0.0389537	2934	772.484	2161.52	NA	91	32.2018	58.7982	NA	NA	0.0320593	5.8759:6.06152:4.39114:4.5718:0.541438:1	0.244808(0.262002:0.201226:0.271195)	-4396.42	NA	NA	NA
hnwd3	pauciseta	MA	0.00217198	0.00304527	0.71323	0.215201	2949	696.474	2252.53	NA	7	2.1169	4.8831	NA	NA	0.00237823	0.617791:0.60665:0.492292:0.494264:0.26711:1	0(0:0:0)	-4001.47	NA	NA	NA
nwd6	pseudopauciseta	MA	0.148207	0.21523	0.688598	3.77962e-05	3210	968.973	2241.03	NA	447	172.415	274.585	NA	NA	0.168439	27.215:29.8653:12.8082:13.0433:0.508361:1	0.260444(0.280444:0.210222:0.290667)	-5766.59	NA	NA	NA
nwd6	pseudocomata	MA	0.141589	0.226716	0.624521	1.52318e-07	3204	1007.82	2196.18	NA	445	188.485	256.515	NA	NA	0.168365	25.8718:29.9721:8.24203:8.37878:0.471571:1	0.260741(0.281778:0.210222:0.290222)	-5705.32	NA	NA	NA
nwd6	pauciseta	MA	0.138549	0.211155	0.656148	1.90348e-05	2871	854.976	2016.02	NA	383	150.362	232.638	NA	NA	0.160171	26.0247:27.6438:13.9169:13.913:0.677858:1	0.23037(0.250222:0.188:0.252889)	-5146.35	NA	NA	NA
nwd6	pseudoanserina	MA	0.152777	0.22165	0.689272	3.50865e-05	3210	925.732	2284.27	NA	457	169.209	287.791	NA	NA	0.172639	28.728:30:19.0895:19.4559:0.696945:1	0.259852(0.281333:0.208889:0.289333)	-5833.94	NA	NA	NA
nwd6	comata	MA	0.14826	0.251097	0.590451	1.432e-09	3210	980.212	2229.79	NA	470	200.584	269.416	NA	NA	0.179663	21.6567:24.8589:9.12665:9.15378:0.614002:1	0.244593(0.265778:0.198222:0.269778)	-5815.09	NA	NA	NA
